Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,JPYExposure,AUDExposure,FilterFeature,FilterPercentile,FilterThreshold,RejectReason
3_EJ_NightBlitz_21,EJ,Long,2022-03-23 21:56:00,2022-03-24 03:45:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,50775.10000000004,51057.40000000003,282.29999999999563,182.2,137.9,137.9,28.521,2022-03-23,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
9_AJ_Core2,AJ,Short,2022-03-24 17:14:00,2022-03-24 19:29:00,-30.0,SL,17,14,30,80,0.01,1.5,0.015,50823.60000000004,51057.40000000003,233.79999999999563,106.5,111.1,56.5,19.771,2022-03-24,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
19_EA_3_WedThu_Long,EA,Long,2022-03-24 20:56:00,2022-03-25 10:00:00,11.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,50674.80000000003,51057.40000000003,382.59999999999854,173.4,88.7,69.2,28.314,2022-03-24,,AUD_Sell,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
10_AJ_SatA,AJ,Short,2022-03-25 10:58:00,2022-03-25 12:42:00,25.0,TP,10,58,50,25,0.01,1.5,0.015,50699.80000000003,51057.40000000003,357.59999999999854,128.8,148.6,58.7,22.014,2022-03-25,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
11_AJ_SatB,AJ,Short,2022-03-25 18:57:00,2022-03-25 22:51:00,-55.0,SL,18,57,55,95,0.01,1.5,0.015,50698.10000000004,51057.40000000003,359.29999999999563,128.8,109.7,94.3,25.479,2022-03-25,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
8_AJ_Core1,AJ,Long,2022-03-28 08:01:00,2022-03-28 16:27:00,110.0,TP,8,1,70,110,0.01,1.5,0.015,50781.10000000003,51057.40000000003,276.3000000000029,49.3,43.4,43.4,23.121,2022-03-28,JPY_Sell,AUD_Buy,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2022-03-28 08:04:00,2022-03-28 10:23:00,-50.0,SL,8,4,50,999,0.01,0.5,0.005,50618.70000000003,51057.40000000003,438.6999999999971,43.4,35.7,35.7,20.836,2022-03-28,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2022-03-28 09:59:00,2022-03-29 05:26:00,-53.2,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51012.90000000003,51241.10000000003,228.1999999999971,70.5,43.1,43.1,27.929,2022-03-28,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2022-03-28 10:01:00,2022-03-28 16:00:00,39.2,TimeExit,10,1,50,125,0.0001,1.5,0.00015,50671.10000000003,51057.40000000003,386.3000000000029,70.5,43.1,43.1,27.757,2022-03-28,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-03-28 13:55:00,2022-03-28 17:50:00,250.0,TP,13,55,70,250,0.01,1.0,0.01,51241.10000000003,51241.10000000003,0.0,54.4,90.9,90.9,26.993,2022-03-28,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2022-03-28 15:45:00,2022-03-28 17:48:00,210.0,TP,15,45,50,210,0.01,2.0,0.02,50991.10000000003,51057.40000000003,66.30000000000291,51.5,132.6,132.6,31.614,2022-03-28,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2022-03-28 18:02:00,2022-03-28 19:33:00,-130.0,SL,18,2,130,250,0.01,2.0,0.02,51111.10000000003,51241.10000000003,130.0,51.5,395.9,395.9,50.379,2022-03-28,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-03-28 20:56:00,2022-03-28 21:16:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51066.10000000003,51241.10000000003,175.0,54.4,371.5,371.5,52.529,2022-03-28,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
21_GA_B_3,GA,Long,2022-03-28 21:02:00,2022-03-29 10:00:00,45.1,TimeExit,21,2,220,100,0.0001,2.0,0.0002,51121.10000000003,51241.10000000003,120.0,72.9,110.0,110.0,34.429,2022-03-28,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-03-28 21:56:00,2022-03-29 05:27:00,63.1,TimeExit,21,56,75,70,0.01,1.0,0.01,51076.00000000003,51241.10000000003,165.09999999999854,54.4,371.5,371.5,56.164,2022-03-28,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2022-03-29 08:04:00,2022-03-29 14:56:00,39.1,TimeExit,8,4,50,999,0.01,0.5,0.005,51160.200000000026,51241.10000000003,80.90000000000146,309.6,296.0,104.6,39.879,2022-03-29,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-03-29 09:55:00,2022-03-29 23:55:00,143.7,TimeExit,9,55,90,999,0.01,2.0,0.02,51337.10000000002,51337.10000000002,0.0,395.9,387.1,151.4,57.236,2022-03-29,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-03-29 10:00:00,2022-03-29 15:50:00,33.2,TimeExit,10,0,40,40,0.0001,1.5,0.00015,51193.40000000002,51241.10000000003,47.700000000004366,73.9,73.9,35.1,15.564,2022-03-29,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-03-30 10:00:00,2022-03-30 15:50:00,16.5,TimeExit,10,0,40,40,0.0001,1.5,0.00015,51353.60000000002,51353.60000000002,0.0,62.4,67.6,39.7,17.693,2022-03-30,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-03-30 13:55:00,2022-03-31 04:55:00,50.9,TimeExit,13,55,70,250,0.01,1.0,0.01,51558.50000000002,51558.50000000002,0.0,210.2,243.3,179.5,36.7,2022-03-30,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2022-03-30 18:04:00,2022-03-30 22:03:00,14.0,TimeExit,18,4,95,95,0.01,0.5,0.005,51367.60000000002,51367.60000000002,0.0,232.6,250.1,189.6,36.114,2022-03-30,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-03-30 20:56:00,2022-03-31 00:01:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,51507.60000000002,51507.60000000002,0.0,210.2,219.9,179.5,43.336,2022-03-30,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-03-30 21:56:00,2022-03-31 00:01:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,51437.60000000002,51437.60000000002,0.0,210.2,187.9,179.5,43.743,2022-03-30,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-03-31 09:55:00,2022-03-31 23:55:00,107.4,TimeExit,9,55,90,999,0.01,2.0,0.02,51513.200000000026,51558.50000000002,45.299999999995634,233.1,181.2,102.9,31.671,2022-03-31,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2022-03-31 18:04:00,2022-03-31 22:03:00,-48.5,TimeExit,18,4,95,95,0.01,0.5,0.005,51475.800000000025,51558.50000000002,82.69999999999709,189.6,111.0,111.0,28.571,2022-03-31,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
8_AJ_Core1,AJ,Long,2022-04-04 08:01:00,2022-04-04 22:46:00,35.8,TimeExit,8,1,70,110,0.01,1.5,0.015,51605.50000000003,51605.50000000003,0.0,50.0,24.0,24.0,21.271,2022-04-04,JPY_Sell,AUD_Buy,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-04-04 20:56:00,2022-04-05 02:09:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51670.10000000004,51785.10000000004,115.0,50.6,74.3,74.3,24.507,2022-04-04,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-04-04 21:56:00,2022-04-05 05:27:00,-20.2,TimeExit,21,56,75,70,0.01,1.0,0.01,51649.90000000004,51785.10000000004,135.1999999999971,50.6,82.2,82.2,23.371,2022-04-04,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
9_AJ_Core2,AJ,Short,2022-04-07 17:14:00,2022-04-07 20:08:00,-30.0,SL,17,14,30,80,0.01,1.5,0.015,51320.80000000004,51785.10000000004,464.2999999999956,92.7,155.8,98.0,22.5,2022-04-07,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-04-11 13:55:00,2022-04-12 04:55:00,56.5,TimeExit,13,55,70,250,0.01,1.0,0.01,51256.400000000045,51785.10000000004,528.6999999999898,28.2,84.5,84.5,23.907,2022-04-11,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-04-11 20:56:00,2022-04-11 22:38:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51100.00000000005,51785.10000000004,685.0999999999913,28.2,182.3,182.3,28.107,2022-04-11,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-04-11 21:56:00,2022-04-12 05:27:00,-49.6,TimeExit,21,56,75,70,0.01,1.0,0.01,51167.900000000045,51785.10000000004,617.1999999999898,28.2,191.3,191.3,26.85,2022-04-11,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-04-13 10:00:00,2022-04-13 15:50:00,-9.1,TimeExit,10,0,40,40,0.0001,1.5,0.00015,51384.00000000005,51785.10000000004,401.09999999999127,90.9,94.3,51.1,15.279,2022-04-13,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
9_AJ_Core2,AJ,Short,2022-04-14 17:14:00,2022-04-15 01:14:00,4.0,TimeExit,17,14,30,80,0.01,1.5,0.015,51245.60000000006,51785.10000000004,539.4999999999782,85.5,76.0,56.0,20.021,2022-04-14,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
27_EA_China_Demand,EA,Short,2022-04-15 10:00:00,2022-04-15 15:50:00,1.8,TimeExit,10,0,60,60,0.0001,1.5,0.00015,51249.90000000006,51785.10000000004,535.1999999999753,157.2,157.2,81.7,34.3,2022-04-15,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2022-04-20 00:00:00,2022-04-20 07:29:00,90.0,TP,0,0,130,90,0.01,2.0,0.02,51387.00000000006,51785.10000000004,398.0999999999767,255.4,255.4,,39.4,2022-04-20,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-04-20 13:55:00,2022-04-21 04:55:00,-38.7,TimeExit,13,55,70,250,0.01,1.0,0.01,51392.80000000006,51785.10000000004,392.2999999999738,241.2,184.5,113.5,32.936,2022-04-20,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-04-20 20:56:00,2022-04-21 04:45:00,18.7,TimeExit,20,56,45,70,0.01,1.0,0.01,51431.50000000006,51785.10000000004,353.5999999999767,241.2,138.5,125.2,39.086,2022-04-20,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-04-20 21:56:00,2022-04-21 05:27:00,-8.7,TimeExit,21,56,75,70,0.01,1.0,0.01,51414.600000000064,51785.10000000004,370.4999999999709,241.2,128.4,128.4,41.157,2022-04-20,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-04-21 09:55:00,2022-04-21 23:55:00,-9.6,TimeExit,9,55,90,999,0.01,2.0,0.02,51492.50000000007,51785.10000000004,292.59999999996944,200.2,200.2,116.4,33.729,2022-04-21,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
9_AJ_Core2,AJ,Short,2022-04-21 17:14:00,2022-04-22 01:14:00,57.3,TimeExit,17,14,30,80,0.01,1.5,0.015,51549.80000000007,51785.10000000004,235.29999999996653,110.6,83.3,53.6,24.507,2022-04-21,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
19_EA_3_WedThu_Long,EA,Long,2022-04-21 20:56:00,2022-04-22 10:00:00,86.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,51636.00000000007,51785.10000000004,149.09999999996944,110.5,135.6,135.6,29.243,2022-04-21,,AUD_Sell,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-04-22 09:55:00,2022-04-22 23:55:00,257.8,TimeExit,9,55,90,999,0.01,2.0,0.02,51902.70000000007,51902.70000000007,0.0,129.6,93.3,90.1,32.464,2022-04-22,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
11_AJ_SatB,AJ,Short,2022-04-22 18:57:00,2022-04-23 01:43:00,36.5,TimeExit,18,57,55,95,0.01,1.5,0.015,51939.20000000007,51939.20000000007,0.0,54.0,189.0,157.0,22.15,2022-04-22,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
23_GA_F_2,GA,Short,2022-04-22 19:42:00,2022-04-22 22:45:00,-16.1,TimeExit,19,42,90,200,0.0001,2.0,0.0002,51644.90000000007,51785.10000000004,140.199999999968,122.5,228.6,158.4,33.3,2022-04-22,,AUD_Buy,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
24_GA_D_1,GA,Long,2022-04-22 22:44:00,2022-04-23 03:08:00,55.0,TimeExit,22,44,90,200,0.0001,2.0,0.0002,51994.20000000007,51994.20000000007,0.0,122.5,171.7,158.4,36.364,2022-04-22,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
8_AJ_Core1,AJ,Long,2022-04-25 08:01:00,2022-04-25 10:33:00,-70.0,SL,8,1,70,110,0.01,1.5,0.015,51924.20000000007,51994.20000000007,70.0,61.5,30.6,30.6,26.036,2022-04-25,JPY_Sell,AUD_Buy,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2022-04-25 09:55:00,2022-04-25 11:42:00,50.0,TP,9,55,20,50,0.01,0.5,0.005,51924.20000000007,51994.20000000007,70.0,74.8,49.9,49.9,27.4,2022-04-25,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2022-04-25 09:59:00,2022-04-26 05:26:00,52.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51627.50000000007,51994.20000000007,366.6999999999971,71.1,95.1,95.1,27.636,2022-04-25,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-04-25 10:00:00,2022-04-25 13:40:00,-40.0,SL,10,0,40,40,0.0001,1.5,0.00015,51884.20000000007,51994.20000000007,110.0,29.5,41.2,41.2,15.914,2022-04-25,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2022-04-25 10:01:00,2022-04-25 10:50:00,-50.0,SL,10,1,50,125,0.0001,1.5,0.00015,51874.20000000007,51994.20000000007,120.0,71.1,96.6,96.6,28.579,2022-04-25,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-04-25 13:55:00,2022-04-25 15:28:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,51814.20000000007,51994.20000000007,180.0,77.5,94.4,94.4,34.393,2022-04-25,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
6_GJ_Old_Mon,GJ,Long,2022-04-25 15:45:00,2022-04-25 19:31:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,51764.20000000007,51994.20000000007,230.0,98.8,190.6,190.6,32.679,2022-04-25,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
7_GJ_Mon_Blitz,GJ,Long,2022-04-25 18:02:00,2022-04-25 23:02:00,-69.2,TimeExit,18,2,130,250,0.01,2.0,0.02,51575.00000000007,51994.20000000007,419.1999999999971,98.8,229.1,229.1,45.279,2022-04-25,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-04-25 20:56:00,2022-04-25 22:27:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51719.20000000007,51994.20000000007,275.0,77.5,200.0,200.0,40.293,2022-04-25,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
21_GA_B_3,GA,Long,2022-04-25 21:02:00,2022-04-26 10:00:00,-28.7,TimeExit,21,2,220,100,0.0001,2.0,0.0002,51624.30000000008,51994.20000000007,369.8999999999942,46.7,209.3,209.3,44.429,2022-04-25,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-04-25 21:56:00,2022-04-25 22:55:00,-75.0,SL,21,56,75,70,0.01,1.0,0.01,51644.20000000007,51994.20000000007,350.0,77.5,200.0,200.0,42.786,2022-04-25,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2022-04-26 00:00:00,2022-04-26 08:55:00,25.5,TimeExit,0,0,130,90,0.01,2.0,0.02,51653.00000000007,51994.20000000007,341.1999999999971,287.3,287.3,,57.579,2022-04-26,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2022-04-26 08:04:00,2022-04-26 14:56:00,-2.1,TimeExit,8,4,50,999,0.01,0.5,0.005,51532.20000000008,51994.20000000007,461.9999999999927,125.8,134.5,69.9,27.579,2022-04-26,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-04-26 09:55:00,2022-04-26 12:46:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,51534.30000000008,51994.20000000007,459.8999999999942,287.3,312.1,131.4,46.107,2022-04-26,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2022-04-26 09:59:00,2022-04-27 05:26:00,4.2,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51602.30000000008,51994.20000000007,391.8999999999942,174.5,150.3,81.0,30.321,2022-04-26,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-04-26 10:00:00,2022-04-26 15:50:00,14.9,TimeExit,10,0,40,40,0.0001,1.5,0.00015,51547.10000000008,51994.20000000007,447.09999999999127,118.9,79.9,47.5,18.657,2022-04-26,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2022-04-26 10:01:00,2022-04-26 16:00:00,51.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,51598.10000000008,51994.20000000007,396.09999999999127,174.5,150.3,81.0,29.571,2022-04-26,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2022-04-27 00:00:00,2022-04-27 08:55:00,-44.3,TimeExit,0,0,130,90,0.01,2.0,0.02,51558.00000000007,51994.20000000007,436.1999999999971,314.2,314.2,,49.507,2022-04-27,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-04-27 13:55:00,2022-04-27 21:42:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,51443.00000000007,51994.20000000007,551.1999999999971,213.0,244.2,96.7,27.35,2022-04-27,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
13_UJ_Fix_MidWeek,UJ,Long,2022-04-27 18:04:00,2022-04-27 22:03:00,12.3,TimeExit,18,4,95,95,0.01,0.5,0.005,51455.30000000008,51994.20000000007,538.8999999999942,119.7,117.5,117.5,25.786,2022-04-27,JPY_Sell,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-04-27 20:56:00,2022-04-27 21:42:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51513.00000000007,51994.20000000007,481.1999999999971,213.0,124.0,124.0,32.414,2022-04-27,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-04-27 21:56:00,2022-04-28 05:27:00,45.5,TimeExit,21,56,75,70,0.01,1.0,0.01,51500.80000000008,51994.20000000007,493.3999999999942,213.0,129.9,129.9,33.657,2022-04-27,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-04-28 10:00:00,2022-04-28 14:24:00,-40.0,SL,10,0,40,40,0.0001,1.5,0.00015,51460.80000000008,51994.20000000007,533.3999999999942,86.7,89.5,48.5,17.95,2022-04-28,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
12_UJ_Short_Core,UJ,Short,2022-04-29 08:04:00,2022-04-29 14:56:00,41.5,TimeExit,8,4,50,999,0.01,0.5,0.005,51520.50000000008,51994.20000000007,473.6999999999898,305.6,290.1,41.2,34.557,2022-04-29,JPY_Buy,,H1_ATR14_Pips,70,19.629,H1_ATR14_Pips_Over_P70
5_GJ_Port_Log2,GJ,Short,2022-04-29 09:55:00,2022-04-29 18:37:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,51455.50000000008,51994.20000000007,538.6999999999898,385.4,303.9,76.7,41.35,2022-04-29,JPY_Buy,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
25_AU_China_Demand,AU,Long,2022-04-29 10:00:00,2022-04-29 15:50:00,25.0,TimeExit,10,0,40,40,0.0001,1.5,0.00015,51545.50000000008,51994.20000000007,448.6999999999898,107.0,107.0,64.0,18.814,2022-04-29,,AUD_Buy,H1_ATR14_Pips,70,15.267,H1_ATR14_Pips_Over_P70
10_AJ_SatA,AJ,Short,2022-04-29 10:58:00,2022-04-29 13:51:00,-6.6,TimeExit,10,58,50,25,0.01,1.5,0.015,51479.00000000008,51994.20000000007,515.1999999999898,237.4,203.2,72.2,26.729,2022-04-29,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
11_AJ_SatB,AJ,Short,2022-04-29 18:57:00,2022-04-29 23:53:00,95.0,TP,18,57,55,95,0.01,1.5,0.015,51559.60000000008,51994.20000000007,434.59999999999127,237.4,112.3,92.7,22.457,2022-04-29,JPY_Buy,AUD_Sell,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
24_GA_D_1,GA,Long,2022-04-29 22:44:00,2022-04-30 01:53:00,200.0,TP,22,44,90,200,0.0001,2.0,0.0002,51759.60000000008,51994.20000000007,234.59999999999127,134.3,149.7,137.6,33.829,2022-04-29,,AUD_Sell,H1_ATR14_Pips,70,33.129,H1_ATR14_Pips_Over_P70
8_AJ_Core1,AJ,Long,2022-05-02 08:01:00,2022-05-02 22:46:00,-22.1,TimeExit,8,1,70,110,0.01,1.5,0.015,51637.50000000008,51994.20000000007,356.6999999999898,70.1,50.0,50.0,34.021,2022-05-02,JPY_Sell,AUD_Buy,H1_ATR14_Pips,70,19.679,H1_ATR14_Pips_Over_P70
18_EA_2_MonWed_Short,EA,Short,2022-05-02 09:59:00,2022-05-03 05:26:00,13.3,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51579.20000000008,51994.20000000007,414.9999999999855,118.2,39.5,39.5,42.329,2022-05-02,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
20_EA_1A_MonTue_Short,EA,Short,2022-05-02 10:01:00,2022-05-02 11:19:00,-50.0,SL,10,1,50,125,0.0001,1.5,0.00015,51709.60000000008,51994.20000000007,284.59999999999127,118.2,39.5,39.5,41.65,2022-05-02,,AUD_Buy,H1_ATR14_Pips,70,27.414,H1_ATR14_Pips_Over_P70
1_EJ_Log1,EJ,Long,2022-05-02 13:55:00,2022-05-03 04:55:00,-36.7,TimeExit,13,55,70,250,0.01,1.0,0.01,51565.90000000008,51994.20000000007,428.2999999999884,55.5,62.9,62.9,27.393,2022-05-02,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
2_EJ_NightBlitz_20,EJ,Long,2022-05-02 20:56:00,2022-05-03 04:45:00,10.0,TimeExit,20,56,45,70,0.01,1.0,0.01,51602.60000000008,51994.20000000007,391.59999999999127,55.5,105.2,105.2,29.164,2022-05-02,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
3_EJ_NightBlitz_21,EJ,Long,2022-05-02 21:56:00,2022-05-03 05:27:00,-15.5,TimeExit,21,56,75,70,0.01,1.0,0.01,51563.70000000008,51994.20000000007,430.4999999999855,55.5,108.8,108.8,29.271,2022-05-02,JPY_Sell,,H1_ATR14_Pips,70,23.232,H1_ATR14_Pips_Over_P70
4_GJ_Port_Log1,GJ,Long,2022-05-04 00:00:00,2022-05-04 08:55:00,3.8,TimeExit,0,0,130,90,0.01,2.0,0.02,51399.60000000008,51994.20000000007,594.5999999999913,113.0,113.0,,33.129,2022-05-04,JPY_Sell,,H1_ATR14_Pips,70,31.189,H1_ATR14_Pips_Over_P70
