Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance,PortfolioSet
LogicSpecific_ATR_Selected,2015-04-20 06:00:00,637954.0,12759.0,27,26436.0,4.14,664389.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-04-27 06:00:00,664389.0,13288.0,19,87794.0,13.21,752183.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-05-04 06:00:00,752183.0,15044.0,19,59929.0,7.97,812112.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-05-11 06:00:00,812112.0,16242.0,40,-2114.0,-0.26,809999.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-05-18 06:00:00,809999.0,16200.0,21,-4264.0,-0.53,805734.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-05-25 06:00:00,805734.0,16115.0,31,-36856.0,-4.57,768878.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-06-01 06:00:00,768878.0,15378.0,11,71616.0,9.31,840494.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-06-08 06:00:00,840494.0,16810.0,35,-69880.0,-8.31,770615.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-06-15 06:00:00,770615.0,15412.0,17,22177.0,2.88,792792.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-06-22 06:00:00,792792.0,15856.0,30,-13350.0,-1.68,779442.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-06-29 06:00:00,779442.0,15589.0,12,95911.0,12.31,875353.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-07-06 06:00:00,875353.0,17507.0,21,79559.0,9.09,954912.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-07-13 06:00:00,954912.0,19098.0,25,239396.0,25.07,1194309.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-07-20 06:00:00,1194309.0,23886.0,26,-2287.0,-0.19,1192021.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-07-27 06:00:00,1192021.0,23840.0,25,96843.0,8.12,1288865.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-08-03 06:00:00,1288865.0,25777.0,20,59326.0,4.6,1348191.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-08-10 06:00:00,1348191.0,26964.0,21,215739.0,16.0,1563930.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-08-17 06:00:00,1563930.0,31279.0,14,-5153.0,-0.33,1558777.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-08-24 06:00:00,1558777.0,31176.0,7,-33425.0,-2.14,1525352.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-08-31 06:00:00,1525352.0,30507.0,11,27480.0,1.8,1552832.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-09-07 06:00:00,1552832.0,31057.0,30,298045.0,19.19,1850877.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-09-14 06:00:00,1850877.0,37018.0,20,-431224.0,-23.3,1419653.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-09-21 06:00:00,1419653.0,28393.0,23,160224.0,11.29,1579878.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-09-28 06:00:00,1579878.0,31598.0,16,-153469.0,-9.71,1426408.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-10-05 06:00:00,1426408.0,28528.0,15,-106943.0,-7.5,1319465.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-10-12 06:00:00,1319465.0,26389.0,16,31142.0,2.36,1350608.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-10-19 06:00:00,1350608.0,27012.0,21,-126516.0,-9.37,1224091.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-10-26 06:00:00,1224091.0,24482.0,16,6097.0,0.5,1230188.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-11-02 06:00:00,1230188.0,24604.0,18,-27286.0,-2.22,1202903.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-11-09 06:00:00,1202903.0,24058.0,47,117355.0,9.76,1320257.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-11-16 06:00:00,1320257.0,26405.0,21,9622.0,0.73,1329880.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-11-23 06:00:00,1329880.0,26598.0,33,-2592.0,-0.19,1327288.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-11-30 06:00:00,1327288.0,26546.0,19,229502.0,17.29,1556790.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-12-07 06:00:00,1556790.0,31136.0,32,-106527.0,-6.84,1450263.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-12-14 06:00:00,1450263.0,29005.0,14,188063.0,12.97,1638326.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2015-12-21 06:00:00,1638326.0,32767.0,21,89877.0,5.49,1728204.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-01-04 06:00:00,1728204.0,34564.0,16,94452.0,5.47,1822655.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-01-11 06:00:00,1822655.0,36453.0,33,430004.0,23.59,2252659.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-01-18 06:00:00,2252659.0,45053.0,13,83971.0,3.73,2336630.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-01-25 06:00:00,2336630.0,46733.0,20,177822.0,7.61,2514452.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-02-01 06:00:00,2514452.0,50289.0,12,265853.0,10.57,2780305.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-02-08 06:00:00,2780305.0,55606.0,24,-26180.0,-0.94,2754125.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-02-15 06:00:00,2754125.0,55082.0,15,370484.0,13.45,3124609.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-02-22 06:00:00,3124609.0,62492.0,20,219625.0,7.03,3344235.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-02-29 06:00:00,3344235.0,66885.0,12,-353239.0,-10.56,2990996.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-03-07 06:00:00,2990996.0,59820.0,33,470269.0,15.72,3461265.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-03-14 06:00:00,3461265.0,69225.0,19,-476323.0,-13.76,2984942.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-03-21 06:00:00,2984942.0,59699.0,28,104404.0,3.5,3089346.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-03-28 06:00:00,3089346.0,61787.0,23,272616.0,8.82,3361961.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-04-04 06:00:00,3361961.0,67239.0,23,355833.0,10.58,3717794.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-04-11 06:00:00,3717794.0,74356.0,37,1075921.0,28.94,4793715.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-04-18 06:00:00,4793715.0,95874.0,23,691195.0,14.42,5484910.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-04-25 06:00:00,5484910.0,109698.0,23,488662.0,8.91,5973572.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-05-02 06:00:00,5973572.0,119471.0,17,518659.0,8.68,6492231.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-05-09 06:00:00,6492231.0,129845.0,43,-379522.0,-5.85,6112709.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-05-16 06:00:00,6112709.0,122254.0,22,705170.0,11.54,6817879.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-05-23 06:00:00,6817879.0,136358.0,34,-468658.0,-6.87,6349221.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-05-30 06:00:00,6349221.0,126984.0,16,167457.0,2.64,6516678.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-06-06 06:00:00,6516678.0,130334.0,28,1111702.0,17.06,7628380.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-06-13 06:00:00,7628380.0,152568.0,16,660735.0,8.66,8289115.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-06-20 06:00:00,8289115.0,165782.0,17,1377680.0,16.62,9666795.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-06-27 06:00:00,9666795.0,193336.0,15,-174729.0,-1.81,9492066.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-07-04 06:00:00,9492066.0,189841.0,12,1024577.0,10.79,10516643.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-07-11 06:00:00,10516643.0,210333.0,33,3568071.0,33.93,14084714.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-07-18 06:00:00,14084714.0,281694.0,16,1058440.0,7.51,15143154.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-07-25 06:00:00,15143154.0,302863.0,19,352522.0,2.33,15495676.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-08-01 06:00:00,15495676.0,309914.0,19,-360530.0,-2.33,15135145.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-08-08 06:00:00,15135145.0,302703.0,26,3453991.0,22.82,18589137.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-08-15 06:00:00,18589137.0,371783.0,19,1136644.0,6.11,19725781.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-08-22 06:00:00,19725781.0,394516.0,24,-165632.0,-0.84,19560148.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-08-29 06:00:00,19560148.0,391203.0,14,153448.0,0.78,19713596.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-09-05 06:00:00,19713596.0,394272.0,28,-638668.0,-3.24,19074928.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-09-12 06:00:00,19074928.0,381499.0,33,-3598729.0,-18.87,15476199.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-09-19 06:00:00,15476199.0,309524.0,25,1291625.0,8.35,16767824.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-09-26 06:00:00,16767824.0,335356.0,33,-1422667.0,-8.48,15345157.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-10-03 06:00:00,15345157.0,306903.0,17,-117613.0,-0.77,15227544.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-10-10 06:00:00,15227544.0,304551.0,18,1058458.0,6.95,16286003.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-10-17 06:00:00,16286003.0,325720.0,19,-307895.0,-1.89,15978107.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-10-24 06:00:00,15978107.0,319562.0,25,1850580.0,11.58,17828687.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-10-31 06:00:00,17828687.0,356574.0,11,77034.0,0.43,17905721.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-11-07 06:00:00,17905721.0,358114.0,29,-967477.0,-5.4,16938244.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-11-14 06:00:00,16938244.0,338765.0,24,802204.0,4.74,17740448.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-11-21 06:00:00,17740448.0,354809.0,30,3792329.0,21.38,21532777.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-11-28 06:00:00,21532777.0,430656.0,16,377799.0,1.75,21910577.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-12-05 06:00:00,21910577.0,438212.0,21,3345344.0,15.27,25255920.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-12-12 06:00:00,25255920.0,505118.0,25,1387948.0,5.5,26643868.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2016-12-19 06:00:00,26643868.0,532877.0,26,-2280533.0,-8.56,24363335.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-01-02 06:00:00,24363335.0,487267.0,10,1302317.0,5.35,25665652.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-01-09 06:00:00,25665652.0,513313.0,46,1129228.0,4.4,26794880.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-01-16 06:00:00,26794880.0,535898.0,15,-839976.0,-3.13,25954904.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-01-23 06:00:00,25954904.0,519098.0,24,-1781489.0,-6.86,24173415.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-01-30 06:00:00,24173415.0,483468.0,9,-2138518.0,-8.85,22034898.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-02-06 06:00:00,22034898.0,440698.0,31,750076.0,3.4,22784974.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-02-13 06:00:00,22784974.0,455699.0,30,3111397.0,13.66,25896371.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-02-20 06:00:00,25896371.0,517927.0,28,3931277.0,15.18,29827648.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-02-27 06:00:00,29827648.0,596553.0,24,6175274.0,20.7,36002922.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-03-06 06:00:00,36002922.0,720058.0,29,3411051.0,9.47,39413973.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-03-13 06:00:00,39413973.0,788279.0,26,9089682.0,23.06,48503655.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-03-20 06:00:00,48503655.0,970073.0,30,-3700919.0,-7.63,44802736.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-03-27 06:00:00,44802736.0,896055.0,32,4083928.0,9.12,48886664.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-04-03 06:00:00,48886664.0,977733.0,23,-6348233.0,-12.99,42538431.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-04-10 06:00:00,42538431.0,850769.0,43,-3069764.0,-7.22,39468667.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-04-17 06:00:00,39468667.0,789373.0,28,191945.0,0.49,39660612.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-04-24 06:00:00,39660612.0,793212.0,26,-4390545.0,-11.07,35270066.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-05-01 06:00:00,35270066.0,705401.0,15,1299793.0,3.69,36569859.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-05-08 06:00:00,36569859.0,731397.0,33,-1642732.0,-4.49,34927127.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-05-15 06:00:00,34927127.0,698543.0,30,1370122.0,3.92,36297249.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-05-22 06:00:00,36297249.0,725945.0,34,4686264.0,12.91,40983513.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-05-29 06:00:00,40983513.0,819670.0,20,-7029.0,-0.02,40976483.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-06-05 06:00:00,40976483.0,819530.0,24,9661803.0,23.58,50638286.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-06-12 06:00:00,50638286.0,1012766.0,26,-5038941.0,-9.95,45599346.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-06-19 06:00:00,45599346.0,911987.0,30,1342253.0,2.94,46941599.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-06-26 06:00:00,46941599.0,938832.0,33,2372854.0,5.05,49314453.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-07-03 06:00:00,49314453.0,986289.0,23,2660975.0,5.4,51975428.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-07-10 06:00:00,51975428.0,1039509.0,42,-351689.0,-0.68,51623740.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-07-17 06:00:00,51623740.0,1032475.0,25,5130121.0,9.94,56753861.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-07-24 06:00:00,56753861.0,1135077.0,27,9336807.0,16.45,66090668.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-07-31 06:00:00,66090668.0,1321813.0,19,8897185.0,13.46,74987853.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-08-07 06:00:00,74987853.0,1499757.0,22,8795380.0,11.73,83783233.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-08-14 06:00:00,83783233.0,1675665.0,20,4809056.0,5.74,88592289.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-08-21 06:00:00,88592289.0,1771846.0,23,-527289.0,-0.6,88065000.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-08-28 06:00:00,88065000.0,1761300.0,14,3694133.0,4.19,91759133.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-09-04 06:00:00,91759133.0,1835183.0,24,-6968064.0,-7.59,84791068.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-09-11 06:00:00,84791068.0,1695821.0,39,9309993.0,10.98,94101061.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-09-18 06:00:00,94101061.0,1882021.0,21,3875094.0,4.12,97976156.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-09-25 06:00:00,97976156.0,1959523.0,34,-10858507.0,-11.08,87117648.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-10-02 06:00:00,87117648.0,1742353.0,17,-417719.0,-0.48,86699930.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-10-09 06:00:00,86699930.0,1733999.0,16,6008244.0,6.93,92708173.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-10-16 06:00:00,92708173.0,1854163.0,21,6018666.0,6.49,98726839.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-10-23 06:00:00,98726839.0,1974537.0,25,-5653577.0,-5.73,93073263.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-10-30 06:00:00,93073263.0,1861465.0,10,-1152632.0,-1.24,91920630.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-11-06 06:00:00,91920630.0,1838413.0,36,4516758.0,4.91,96437388.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-11-13 06:00:00,96437388.0,1928748.0,35,10218550.0,10.6,106655938.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-11-20 06:00:00,106655938.0,2133119.0,31,-2977350.0,-2.79,103678588.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-11-27 06:00:00,103678588.0,2073572.0,29,-1019091.0,-0.98,102659497.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-12-04 06:00:00,102659497.0,2053190.0,18,3082065.0,3.0,105741562.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-12-11 06:00:00,105741562.0,2114831.0,30,15857977.0,15.0,121599539.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2017-12-18 06:00:00,121599539.0,2431991.0,24,5978855.0,4.92,127578394.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-01-01 06:00:00,127578394.0,2551568.0,4,-3263982.0,-2.56,124314412.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-01-08 06:00:00,124314412.0,2486288.0,35,-7865675.0,-6.33,116448737.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-01-15 06:00:00,116448737.0,2328975.0,27,18892615.0,16.22,135341352.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-01-22 06:00:00,135341352.0,2706827.0,27,28632998.0,21.16,163974350.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-01-29 06:00:00,163974350.0,3279487.0,12,4002640.0,2.44,167976989.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-02-05 06:00:00,167976989.0,3359540.0,20,-2672624.0,-1.59,165304365.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-02-12 06:00:00,165304365.0,3306087.0,32,21297041.0,12.88,186601405.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-02-19 06:00:00,186601405.0,3732028.0,28,-6488236.0,-3.48,180113169.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-02-26 06:00:00,180113169.0,3602263.0,23,414650.0,0.23,180527819.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-03-05 06:00:00,180527819.0,3610556.0,18,18588453.0,10.3,199116273.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-03-12 06:00:00,199116273.0,3982325.0,41,35868635.0,18.01,234984907.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-03-19 06:00:00,234984907.0,4699698.0,23,28264276.0,12.03,263249183.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-03-26 06:00:00,263249183.0,5264984.0,33,29565656.0,11.23,292814840.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-04-02 06:00:00,292814840.0,5856297.0,23,-43846376.0,-14.97,248968464.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-04-09 06:00:00,248968464.0,4979369.0,44,15083181.0,6.06,264051645.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-04-16 06:00:00,264051645.0,5281033.0,29,8087074.0,3.06,272138719.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-04-23 06:00:00,272138719.0,5442774.0,30,-5638868.0,-2.07,266499851.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-04-30 06:00:00,266499851.0,5329997.0,15,8196015.0,3.08,274695866.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-05-07 06:00:00,274695866.0,5493917.0,36,-3940542.0,-1.43,270755323.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-05-14 06:00:00,270755323.0,5415106.0,36,-766684.0,-0.28,269988640.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-05-21 06:00:00,269988640.0,5399773.0,31,13925992.0,5.16,283914632.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-05-28 06:00:00,283914632.0,5678293.0,19,3335717.0,1.17,287250349.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-06-04 06:00:00,287250349.0,5745007.0,25,43369461.0,15.1,330619810.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-06-11 06:00:00,330619810.0,6612396.0,27,1247878.0,0.38,331867689.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-06-18 06:00:00,331867689.0,6637354.0,25,10016136.0,3.02,341883825.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-06-25 06:00:00,341883825.0,6837676.0,35,-1286670.0,-0.38,340597155.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-07-02 06:00:00,340597155.0,6811943.0,23,-18554907.0,-5.45,322042248.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-07-09 06:00:00,322042248.0,6440845.0,45,22902594.0,7.11,344944842.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-07-16 06:00:00,344944842.0,6898897.0,29,30174772.0,8.75,375119614.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-07-23 06:00:00,375119614.0,7502392.0,31,14225988.0,3.79,389345602.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-07-30 06:00:00,389345602.0,7786912.0,12,12170928.0,3.13,401516531.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-08-06 06:00:00,401516531.0,8030331.0,22,5841609.0,1.45,407358139.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-08-13 06:00:00,407358139.0,8147163.0,20,-40626429.0,-9.97,366731710.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-08-20 06:00:00,366731710.0,7334634.0,23,-7706874.0,-2.1,359024836.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-08-27 06:00:00,359024836.0,7180497.0,21,77143542.0,21.49,436168378.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-09-03 06:00:00,436168378.0,8723368.0,22,16935692.0,3.88,453104070.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-09-10 06:00:00,453104070.0,9062081.0,42,115744368.0,25.54,568848438.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-09-17 06:00:00,568848438.0,11376969.0,26,130206463.0,22.89,699054901.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-09-24 06:00:00,699054901.0,13981098.0,28,8872222.0,1.27,707927123.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-10-01 06:00:00,707927123.0,14158542.0,15,58367714.0,8.24,766294837.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-10-08 06:00:00,766294837.0,15325897.0,17,-31527234.0,-4.11,734767603.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-10-15 06:00:00,734767603.0,14695352.0,19,-7662312.0,-1.04,727105291.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-10-22 06:00:00,727105291.0,14542106.0,25,-103987675.0,-14.3,623117615.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-10-29 06:00:00,623117615.0,12462352.0,10,-15792377.0,-2.53,607325238.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-11-05 06:00:00,607325238.0,12146505.0,27,32709198.0,5.39,640034435.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-11-12 06:00:00,640034435.0,12800689.0,37,15689993.0,2.45,655724428.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-11-19 06:00:00,655724428.0,13114489.0,31,699464.0,0.11,656423892.0,LogicSpecific_ATR_Selected
LogicSpecific_ATR_Selected,2018-11-26 06:00:00,656423892.0,13128478.0,33,121192171.0,18.46,777616064.0,LogicSpecific_ATR_Selected
