Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,LogicATR_SelectedOption,LogicATR_Threshold,LogicATR_Decision,RejectReason
26_AJ_China_Demand,AJ,Long,2020-06-15 10:00:00,2020-06-15 15:50:00,-24.2,TimeExit,10,0,45,80,0.01,1.5,0.015,41720.00000000005,42143.30000000004,423.2999999999884,59.1,56.1,56.1,33.65,2020-06-15,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
1_EJ_Log1,EJ,Long,2020-06-15 13:55:00,2020-06-16 04:55:00,84.5,TimeExit,13,55,70,250,0.01,1.0,0.01,42046.40000000005,42143.30000000004,96.8999999999869,41.4,51.3,51.3,28.479,2020-06-15,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
21_GA_B_3,GA,Long,2020-06-15 21:02:00,2020-06-16 08:59:00,-220.0,SL,21,2,220,100,0.0001,2.0,0.0002,42053.30000000005,42273.30000000005,220.0,134.0,157.5,157.5,49.779,2020-06-15,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2020-06-16 09:59:00,2020-06-16 16:18:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,41913.30000000005,42273.30000000005,360.0,168.9,298.1,189.7,46.114,2020-06-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2020-06-17 09:59:00,2020-06-18 05:26:00,57.1,TimeExit,9,59,90,180,0.0001,1.5,0.00015,41961.60000000005,42273.30000000005,311.7000000000044,217.5,183.0,103.1,47.379,2020-06-17,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2020-06-17 20:56:00,2020-06-18 10:00:00,45.8,TimeExit,20,56,90,999,0.0001,1.5,0.00015,41968.00000000005,42273.30000000005,305.3000000000029,217.5,183.0,136.9,40.086,2020-06-17,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2020-06-18 20:56:00,2020-06-19 10:00:00,0.4,TimeExit,20,56,90,999,0.0001,1.5,0.00015,41968.40000000005,42273.30000000005,304.90000000000146,208.6,200.3,193.7,39.321,2020-06-18,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2020-06-22 09:59:00,2020-06-23 05:26:00,67.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,42405.400000000045,42405.400000000045,0.0,83.1,53.5,53.5,34.143,2020-06-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2020-07-22 09:59:00,2020-07-23 05:26:00,-24.3,TimeExit,9,59,90,180,0.0001,1.5,0.00015,43013.90000000005,43038.200000000055,24.30000000000291,223.0,208.7,50.5,30.6,2020-07-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2020-09-07 09:59:00,2020-09-08 05:26:00,10.1,TimeExit,9,59,90,180,0.0001,1.5,0.00015,42913.40000000008,43543.20000000006,629.7999999999811,69.3,46.8,46.8,29.157,2020-09-07,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2020-10-16 22:44:00,2020-10-17 03:08:00,-13.6,TimeExit,22,44,90,200,0.0001,2.0,0.0002,43669.00000000009,43753.10000000009,84.10000000000582,200.2,167.5,158.6,42.036,2020-10-16,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2020-11-02 09:59:00,2020-11-03 05:26:00,130.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,43708.10000000005,43830.40000000009,122.30000000003928,70.1,62.2,62.2,33.229,2020-11-02,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2020-11-04 09:59:00,2020-11-04 11:44:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,43545.70000000005,43830.40000000009,284.70000000004075,183.2,280.6,134.6,36.021,2020-11-04,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2020-11-04 13:55:00,2020-11-05 04:55:00,27.6,TimeExit,13,55,70,250,0.01,1.0,0.01,43486.20000000005,43830.40000000009,344.20000000004075,95.5,126.6,104.2,32.986,2020-11-04,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2020-11-04 20:56:00,2020-11-05 04:45:00,2.9,TimeExit,20,56,45,70,0.01,1.0,0.01,43458.60000000005,43830.40000000009,371.8000000000393,95.5,111.1,111.1,39.55,2020-11-04,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2020-11-04 20:56:00,2020-11-05 01:41:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,43455.70000000005,43830.40000000009,374.7000000000408,183.2,209.8,209.8,65.6,2020-11-04,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
3_EJ_NightBlitz_21,EJ,Long,2020-11-04 21:56:00,2020-11-05 05:27:00,13.2,TimeExit,21,56,75,70,0.01,1.0,0.01,43499.400000000045,43830.40000000009,331.00000000004366,95.5,111.1,111.1,39.907,2020-11-04,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2020-11-10 09:59:00,2020-11-11 05:26:00,9.0,TimeExit,9,59,90,180,0.0001,1.5,0.00015,44492.50000000005,44619.10000000004,126.59999999999854,142.5,143.3,49.3,40.557,2020-11-10,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
21_GA_B_3,GA,Long,2020-12-21 21:02:00,2020-12-22 10:00:00,64.6,TimeExit,21,2,220,100,0.0001,2.0,0.0002,46269.00000000001,46291.40000000001,22.40000000000145,68.1,104.2,104.2,45.079,2020-12-21,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2020-12-22 09:59:00,2020-12-23 05:26:00,3.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,46272.90000000001,46291.40000000001,18.5,179.5,179.5,99.5,29.486,2020-12-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2021-02-01 09:59:00,2021-02-02 05:26:00,75.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,46131.89999999998,46525.50000000001,393.6000000000277,105.9,47.9,47.9,36.429,2021-02-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2021-02-26 22:44:00,2021-02-27 03:08:00,137.0,TimeExit,22,44,90,200,0.0001,2.0,0.0002,46386.100000000006,46525.50000000001,139.40000000000146,163.7,268.9,242.4,46.007,2021-02-26,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2021-03-01 09:59:00,2021-03-02 05:26:00,115.1,TimeExit,9,59,90,180,0.0001,1.5,0.00015,46507.8,46525.50000000001,17.700000000004366,91.4,83.1,83.1,53.193,2021-03-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2021-03-08 09:59:00,2021-03-09 05:26:00,-18.0,TimeExit,9,59,90,180,0.0001,1.5,0.00015,46571.20000000001,46589.20000000001,18.0,79.8,41.2,41.2,35.764,2021-03-08,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2021-03-09 09:59:00,2021-03-10 05:26:00,91.4,TimeExit,9,59,90,180,0.0001,1.5,0.00015,46701.4,46701.4,0.0,96.5,96.5,66.8,29.571,2021-03-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2021-11-29 08:04:00,2021-11-29 14:56:00,26.6,TimeExit,8,4,50,999,0.01,0.5,0.005,48711.20000000004,48876.900000000016,165.69999999997526,52.4,31.9,31.9,32.664,2021-11-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2021-11-29 13:55:00,2021-11-30 04:55:00,18.1,TimeExit,13,55,70,250,0.01,1.0,0.01,48884.30000000004,48884.30000000004,0.0,70.5,57.4,57.4,31.943,2021-11-29,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2021-11-29 20:56:00,2021-11-30 04:45:00,8.5,TimeExit,20,56,45,70,0.01,1.0,0.01,48866.20000000004,48876.900000000016,10.699999999975262,70.5,108.1,108.1,30.871,2021-11-29,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2021-12-01 20:56:00,2021-12-02 10:00:00,105.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,48968.200000000026,49020.90000000003,52.700000000004366,188.7,141.3,141.3,29.386,2021-12-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2021-12-06 09:59:00,2021-12-07 05:26:00,74.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,49278.500000000015,49278.500000000015,0.0,122.5,55.7,55.7,34.536,2021-12-06,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-02-07 09:59:00,2022-02-08 05:26:00,136.8,TimeExit,9,59,90,180,0.0001,1.5,0.00015,50351.400000000045,50351.400000000045,0.0,74.0,34.5,34.5,33.843,2022-02-07,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-02-14 09:59:00,2022-02-15 05:26:00,56.6,TimeExit,9,59,90,180,0.0001,1.5,0.00015,50467.70000000005,50549.30000000005,81.60000000000582,52.2,40.9,40.9,30.621,2022-02-14,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2022-02-14 20:56:00,2022-02-15 04:45:00,21.5,TimeExit,20,56,45,70,0.01,1.0,0.01,50411.10000000005,50549.30000000005,138.20000000000437,184.6,134.1,134.1,32.064,2022-02-14,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
2_EJ_NightBlitz_20,EJ,Long,2022-02-28 20:56:00,2022-03-01 02:37:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,50656.30000000005,50701.30000000005,45.0,52.0,160.3,160.3,43.5,2022-02-28,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-02-28 21:56:00,2022-03-01 05:27:00,-53.4,TimeExit,21,56,75,70,0.01,1.0,0.01,50602.90000000005,50701.30000000005,98.40000000000146,52.0,160.3,160.3,45.907,2022-02-28,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2022-03-07 09:59:00,2022-03-07 21:37:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,50855.20000000005,50945.20000000005,90.0,73.9,135.5,135.5,40.057,2022-03-07,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-03-07 13:55:00,2022-03-08 04:55:00,24.2,TimeExit,13,55,70,250,0.01,1.0,0.01,50959.80000000005,50959.80000000005,0.0,63.1,121.2,121.2,37.186,2022-03-07,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-03-07 20:56:00,2022-03-07 21:33:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,50845.20000000005,50897.90000000005,52.700000000004366,63.1,122.0,122.0,36.0,2022-03-07,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2022-03-07 21:02:00,2022-03-07 21:36:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,50945.20000000005,50945.20000000005,0.0,88.9,243.5,243.5,49.657,2022-03-07,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2022-03-08 09:59:00,2022-03-08 14:09:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,50741.10000000004,50959.80000000005,218.7000000000044,283.3,323.9,107.5,53.493,2022-03-08,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-03-09 09:59:00,2022-03-09 23:20:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,50753.90000000003,50959.80000000005,205.900000000016,218.0,259.5,134.0,43.843,2022-03-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-03-14 09:59:00,2022-03-14 17:33:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,50614.10000000003,51057.40000000003,443.3000000000029,78.5,65.0,65.0,35.571,2022-03-14,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-03-15 09:59:00,2022-03-15 16:22:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,50731.60000000004,51057.40000000003,325.79999999999563,195.5,239.6,131.6,37.336,2022-03-15,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2022-03-17 20:56:00,2022-03-18 10:00:00,-25.0,TimeExit,20,56,90,999,0.0001,1.5,0.00015,50741.30000000003,51057.40000000003,316.09999999999854,127.3,153.3,152.4,30.457,2022-03-17,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-03-23 13:55:00,2022-03-23 20:25:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,50648.70000000003,51057.40000000003,408.6999999999971,182.2,183.7,114.2,26.15,2022-03-23,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
1_EJ_Log1,EJ,Long,2022-03-28 13:55:00,2022-03-28 17:50:00,250.0,TP,13,55,70,250,0.01,1.0,0.01,51241.10000000003,51241.10000000003,0.0,54.4,90.9,90.9,26.993,2022-03-28,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-03-28 20:56:00,2022-03-28 21:16:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51066.10000000003,51241.10000000003,175.0,54.4,371.5,371.5,52.529,2022-03-28,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-03-28 21:56:00,2022-03-29 05:27:00,63.1,TimeExit,21,56,75,70,0.01,1.0,0.01,51076.00000000003,51241.10000000003,165.09999999999854,54.4,371.5,371.5,56.164,2022-03-28,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
12_UJ_Short_Core,UJ,Short,2022-03-29 08:04:00,2022-03-29 14:56:00,39.1,TimeExit,8,4,50,999,0.01,0.5,0.005,51160.200000000026,51241.10000000003,80.90000000000146,309.6,296.0,104.6,39.879,2022-03-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
5_GJ_Port_Log2,GJ,Short,2022-03-29 09:55:00,2022-03-29 23:55:00,143.7,TimeExit,9,55,90,999,0.01,2.0,0.02,51337.10000000002,51337.10000000002,0.0,395.9,387.1,151.4,57.236,2022-03-29,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
1_EJ_Log1,EJ,Long,2022-03-30 13:55:00,2022-03-31 04:55:00,50.9,TimeExit,13,55,70,250,0.01,1.0,0.01,51558.50000000002,51558.50000000002,0.0,210.2,243.3,179.5,36.7,2022-03-30,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
13_UJ_Fix_MidWeek,UJ,Long,2022-03-30 18:04:00,2022-03-30 22:03:00,14.0,TimeExit,18,4,95,95,0.01,0.5,0.005,51367.60000000002,51367.60000000002,0.0,232.6,250.1,189.6,36.114,2022-03-30,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
2_EJ_NightBlitz_20,EJ,Long,2022-03-30 20:56:00,2022-03-31 00:01:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,51507.60000000002,51507.60000000002,0.0,210.2,219.9,179.5,43.336,2022-03-30,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-03-30 21:56:00,2022-03-31 00:01:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,51437.60000000002,51437.60000000002,0.0,210.2,187.9,179.5,43.743,2022-03-30,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
13_UJ_Fix_MidWeek,UJ,Long,2022-03-31 18:04:00,2022-03-31 22:03:00,-48.5,TimeExit,18,4,95,95,0.01,0.5,0.005,51475.800000000025,51558.50000000002,82.69999999999709,189.6,111.0,111.0,28.571,2022-03-31,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
1_EJ_Log1,EJ,Long,2022-04-20 13:55:00,2022-04-21 04:55:00,-38.7,TimeExit,13,55,70,250,0.01,1.0,0.01,51392.80000000006,51785.10000000004,392.2999999999738,241.2,184.5,113.5,32.936,2022-04-20,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-04-20 20:56:00,2022-04-21 04:45:00,18.7,TimeExit,20,56,45,70,0.01,1.0,0.01,51431.50000000006,51785.10000000004,353.5999999999767,241.2,138.5,125.2,39.086,2022-04-20,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-04-20 21:56:00,2022-04-21 05:27:00,-8.7,TimeExit,21,56,75,70,0.01,1.0,0.01,51414.600000000064,51785.10000000004,370.4999999999709,241.2,128.4,128.4,41.157,2022-04-20,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
19_EA_3_WedThu_Long,EA,Long,2022-04-21 20:56:00,2022-04-22 10:00:00,86.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,51636.00000000007,51785.10000000004,149.09999999996944,110.5,135.6,135.6,29.243,2022-04-21,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2022-04-25 09:55:00,2022-04-25 11:42:00,50.0,TP,9,55,20,50,0.01,0.5,0.005,51924.20000000007,51994.20000000007,70.0,74.8,49.9,49.9,27.4,2022-04-25,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-04-25 13:55:00,2022-04-25 15:28:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,51814.20000000007,51994.20000000007,180.0,77.5,94.4,94.4,34.393,2022-04-25,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-04-25 20:56:00,2022-04-25 22:27:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51719.20000000007,51994.20000000007,275.0,77.5,200.0,200.0,40.293,2022-04-25,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-04-25 21:56:00,2022-04-25 22:55:00,-75.0,SL,21,56,75,70,0.01,1.0,0.01,51644.20000000007,51994.20000000007,350.0,77.5,200.0,200.0,42.786,2022-04-25,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
4_GJ_Port_Log1,GJ,Long,2022-04-26 00:00:00,2022-04-26 08:55:00,25.5,TimeExit,0,0,130,90,0.01,2.0,0.02,51653.00000000007,51994.20000000007,341.1999999999971,287.3,287.3,,57.579,2022-04-26,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
12_UJ_Short_Core,UJ,Short,2022-04-26 08:04:00,2022-04-26 14:56:00,-2.1,TimeExit,8,4,50,999,0.01,0.5,0.005,51532.20000000008,51994.20000000007,461.9999999999927,125.8,134.5,69.9,27.579,2022-04-26,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-04-26 09:59:00,2022-04-27 05:26:00,4.2,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51602.30000000008,51994.20000000007,391.8999999999942,174.5,150.3,81.0,30.321,2022-04-26,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-04-27 13:55:00,2022-04-27 21:42:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,51443.00000000007,51994.20000000007,551.1999999999971,213.0,244.2,96.7,27.35,2022-04-27,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-04-27 20:56:00,2022-04-27 21:42:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51513.00000000007,51994.20000000007,481.1999999999971,213.0,124.0,124.0,32.414,2022-04-27,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2022-04-29 08:04:00,2022-04-29 14:56:00,41.5,TimeExit,8,4,50,999,0.01,0.5,0.005,51520.50000000008,51994.20000000007,473.6999999999898,305.6,290.1,41.2,34.557,2022-04-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-05-02 09:59:00,2022-05-03 05:26:00,13.3,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51579.20000000008,51994.20000000007,414.9999999999855,118.2,39.5,39.5,42.329,2022-05-02,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-05-02 13:55:00,2022-05-03 04:55:00,-36.7,TimeExit,13,55,70,250,0.01,1.0,0.01,51565.90000000008,51994.20000000007,428.2999999999884,55.5,62.9,62.9,27.393,2022-05-02,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-05-02 20:56:00,2022-05-03 04:45:00,10.0,TimeExit,20,56,45,70,0.01,1.0,0.01,51602.60000000008,51994.20000000007,391.59999999999127,55.5,105.2,105.2,29.164,2022-05-02,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2022-05-09 09:59:00,2022-05-09 20:23:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,51559.70000000008,51994.20000000007,434.4999999999927,45.0,110.7,110.7,37.971,2022-05-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-05-10 09:59:00,2022-05-11 05:26:00,94.0,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51865.60000000007,51994.20000000007,128.59999999999854,196.6,305.4,192.1,35.971,2022-05-10,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
26_AJ_China_Demand,AJ,Long,2022-05-10 10:00:00,2022-05-10 11:58:00,80.0,TP,10,0,45,80,0.01,1.5,0.015,51608.80000000007,51994.20000000007,385.4000000000015,126.4,217.8,154.7,34.229,2022-05-10,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
26_AJ_China_Demand,AJ,Long,2022-05-12 10:00:00,2022-05-12 11:52:00,-45.0,SL,10,0,45,80,0.01,1.5,0.015,51970.00000000007,52015.00000000007,45.0,172.7,222.4,175.7,46.557,2022-05-12,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2022-05-12 16:56:00,2022-05-12 20:52:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,51875.00000000007,52015.00000000007,140.0,235.2,174.6,155.6,41.486,2022-05-12,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2022-05-12 20:56:00,2022-05-13 10:00:00,-63.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,52118.40000000008,52181.60000000007,63.19999999999709,247.1,294.9,236.4,45.393,2022-05-12,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
5_GJ_Port_Log2,GJ,Short,2022-05-13 09:55:00,2022-05-13 23:55:00,-76.8,TimeExit,9,55,90,999,0.01,2.0,0.02,51991.00000000007,52181.60000000007,190.5999999999985,520.9,346.6,144.9,59.379,2022-05-13,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
26_AJ_China_Demand,AJ,Long,2022-05-13 10:00:00,2022-05-13 15:50:00,2.4,TimeExit,10,0,45,80,0.01,1.5,0.015,52112.70000000008,52181.60000000007,68.89999999999418,399.6,300.7,119.4,47.75,2022-05-13,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2022-05-16 09:59:00,2022-05-16 11:13:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,51793.20000000007,52181.60000000007,388.4000000000015,68.2,48.5,48.5,29.279,2022-05-16,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2022-05-16 13:55:00,2022-05-17 04:55:00,52.5,TimeExit,13,55,70,250,0.01,1.0,0.01,51878.80000000007,52181.60000000007,302.8000000000029,38.0,116.3,116.3,36.393,2022-05-16,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2022-05-16 20:56:00,2022-05-16 22:46:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,51748.20000000007,52181.60000000007,433.4000000000015,38.0,129.9,129.9,42.364,2022-05-16,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
3_EJ_NightBlitz_21,EJ,Long,2022-05-16 21:56:00,2022-05-17 05:27:00,-21.0,TimeExit,21,56,75,70,0.01,1.0,0.01,51857.80000000007,52181.60000000007,323.8000000000029,38.0,130.2,130.2,38.986,2022-05-16,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
4_GJ_Port_Log1,GJ,Long,2022-05-17 00:00:00,2022-05-17 03:18:00,90.0,TP,0,0,130,90,0.01,2.0,0.02,51826.30000000007,52181.60000000007,355.3000000000029,180.1,180.1,,56.057,2022-05-17,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2022-05-17 09:59:00,2022-05-18 03:34:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,51691.600000000064,52181.60000000007,490.0000000000073,155.1,174.4,98.4,31.064,2022-05-17,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2022-05-18 09:59:00,2022-05-19 05:26:00,-44.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,51526.50000000007,52181.60000000007,655.1000000000058,164.3,171.4,74.0,33.557,2022-05-18,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2022-05-19 20:56:00,2022-05-20 10:00:00,20.9,TimeExit,20,56,90,999,0.0001,1.5,0.00015,51574.60000000007,52181.60000000007,607.0,86.8,121.1,121.1,38.279,2022-05-19,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
12_UJ_Short_Core,UJ,Short,2022-05-20 09:55:00,2022-05-20 10:28:00,-20.0,SL,9,55,20,50,0.01,0.5,0.005,51554.60000000007,52181.60000000007,627.0,191.9,191.9,65.7,27.229,2022-05-20,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
