Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,CILow,CIHigh,ValidBootstraps,ClearDependence
FULL,primary,16,16_UJ_T10A,USDJPY,Long,HIGH,19,9.088888888,0.4783625730526316,6.512129379143388,68.42105263157895,0.8259829059230769,-0.2748148148333333,True,0.3085645932799043,0.52092667551417,False,-0.09466584356442832,0.750354084862794,5000,False
FULL,primary,17,17_EA_1B_Wed_Short,EURAUD,Short,LOW,139,25.657142856,0.18458376155395684,2.049985384288513,60.431654676258994,0.5963435374166667,-0.4442857143090909,False,-0.04470935024626452,0.04921534052237789,True,-0.25207777564369743,0.16604513964864775,5000,False
FULL,primary,17,17_EA_1B_Wed_Short,EURAUD,Short,NORMAL,95,12.859999998000001,0.13536842103157895,1.5043984982431804,58.94736842105262,0.6849234693749999,-0.6537362637692308,False,-0.04470935024626452,0.04921534052237789,True,-0.25207777564369743,0.16604513964864775,5000,False
FULL,primary,17,17_EA_1B_Wed_Short,EURAUD,Short,HIGH,91,12.728571429,0.13987441130769232,1.482822152410843,57.14285714285714,0.7517582417500001,-0.675970695948718,False,-0.04470935024626452,0.04921534052237789,True,-0.25207777564369743,0.16604513964864775,5000,False
FULL,primary,18,18_EA_2_MonWed_Short,EURAUD,Short,LOW,411,3.9833333360000003,0.009691808603406326,1.0390412301795393,49.148418491484186,0.5248129813019802,-0.49052350426442304,False,0.08905513218073466,0.08905513218073466,True,-0.044881927454727945,0.22497717179846108,5000,False
FULL,primary,18,18_EA_2_MonWed_Short,EURAUD,Short,NORMAL,245,16.350000006000002,0.06673469390204083,1.2440622305792373,57.95918367346938,0.5869092331971831,-0.6503991369708738,False,0.08905513218073466,0.08905513218073466,True,-0.044881927454727945,0.22497717179846108,5000,False
FULL,primary,18,18_EA_2_MonWed_Short,EURAUD,Short,HIGH,227,22.415555558,0.09874694078414098,1.311634948139054,52.42290748898678,0.7928104575210084,-0.6660082304351852,False,0.08905513218073466,0.08905513218073466,True,-0.044881927454727945,0.22497717179846108,5000,False
FULL,primary,19,19_EA_3_WedThu_Long,EURAUD,Long,LOW,279,15.577777781,0.05583432896415771,1.3184120279509652,54.48028673835126,0.42434941523026315,-0.38828042328571427,False,0.10996467230550519,0.11517911818545237,True,-0.032575002959058595,0.258602487954831,5000,False
FULL,primary,19,19_EA_3_WedThu_Long,EURAUD,Long,NORMAL,190,9.617777786,0.050619883084210525,1.2608643242745539,55.78947368421052,0.4385534591698113,-0.4389153438809524,False,0.10996467230550519,0.11517911818545237,True,-0.032575002959058595,0.258602487954831,5000,False
FULL,primary,19,19_EA_3_WedThu_Long,EURAUD,Long,HIGH,178,29.512222226,0.1657990012696629,1.6392692965828213,56.17977528089888,0.75677777781,-0.5918660968589743,False,0.10996467230550519,0.11517911818545237,True,-0.032575002959058595,0.258602487954831,5000,False
