Candidate,RiskPct,TradingWeekStart,StartCapital,RiskAmount,Trades,NetProfitJPY,ReturnPct,FinalCapital
M0_BASELINE,0.25,2024-03-25 06:00:00,7438078.008952877180771094829220845859002,18595.1950223821929519277370730521146475,35,36911.39525446591822249368826087752899928,0.4962491010451536767326241010451536767327,7474989.404207343098993588517481723388001
M0_BASELINE,0.25,2024-04-01 06:00:00,7474989.404207343098993588517481723388001,18687.473510518357747483971293704308470,23,-20802.51217911907649357100332679176533118,-0.2782948717948717948717948717948717948716,7454186.892028224022500017514154931622670
M0_BASELINE,0.25,2024-04-08 06:00:00,7454186.892028224022500017514154931622670,18635.46723007056005625004378538732905668,38,140896.9727147480930330812969567887018238,1.890172258297258297258297258297258297259,7595083.864742972115533098811111720324494
M0_BASELINE,0.25,2024-04-15 06:00:00,7595083.864742972115533098811111720324494,18987.70966185743028883274702777930081124,31,86777.69013200904684037064491784615841156,1.142550782550782550782550782550782550784,7681861.554874981162373469456029566482906
M0_BASELINE,0.25,2024-04-22 06:00:00,7681861.554874981162373469456029566482906,19204.65388718745290593367364007391620726,29,62283.89277081816561350078666235581385449,0.8107916593640277850804166593640277850801,7744145.447645799327986970242691922296760
M0_BASELINE,0.25,2024-04-29 06:00:00,7744145.447645799327986970242691922296760,19360.3636191144983199674256067298057419,16,27907.37640476686625405272310068982165897,0.3603674103674103674103674103674103674107,7772052.824050566194241022965792612118419
M0_BASELINE,0.25,2024-05-06 06:00:00,7772052.824050566194241022965792612118419,19430.13206012641548560255741448153029605,34,21966.35632097374572912335237385572732904,0.2826326173826173826173826173826173826176,7794019.180371539939970146318166467845748
M0_BASELINE,0.25,2024-05-13 06:00:00,7794019.180371539939970146318166467845748,19485.04795092884984992536579541616961437,35,53676.48072180282108252727671089674751162,0.6886880758130758130758130758130758130769,7847695.661093342761052673594877364593260
M0_BASELINE,0.25,2024-05-20 06:00:00,7847695.661093342761052673594877364593260,19619.23915273335690263168398719341148315,32,-6969.982426674594905277363207207873487606,-0.08881565656565656565656565656565656565645,7840725.678666668166147396231670156719772
M0_BASELINE,0.25,2024-05-27 06:00:00,7840725.678666668166147396231670156719772,19601.81419666667041536849057917539179943,33,72431.23752346715366144609142654337352475,0.9237823192888982362666573192888982362670,7913156.916190135319808842323096700093297
M0_BASELINE,0.25,2024-06-03 06:00:00,7913156.916190135319808842323096700093297,19782.89229047533829952210580774175023324,23,26081.12047857137914769803179939479399503,0.3295918525918525918525918525918525918525,7939238.036668706698956540354896094887292
M0_BASELINE,0.25,2024-06-10 06:00:00,7939238.036668706698956540354896094887292,19848.09509167176674739135088724023721823,38,165150.6015629428961102014828129043090886,2.080182012432012432012432012432012432011,8104388.638231649595066741837708999196381
M0_BASELINE,0.25,2024-06-17 06:00:00,8104388.638231649595066741837708999196381,20260.97159557912398766685459427249799095,24,53258.36011661709997973848880993306176250,0.6571545676545676545676545676545676545677,8157646.998348266695046480326518932258144
M0_BASELINE,0.25,2024-06-24 06:00:00,8157646.998348266695046480326518932258144,20394.11749587066673761620081629733064536,33,147945.6510547605141116362739712765923063,1.813582410279778700831332410279778700831,8305592.649403027209158116600490208850450
M0_BASELINE,0.25,2024-07-01 06:00:00,8305592.649403027209158116600490208850450,20763.98162350756802289529150122552212612,20,88581.35821797769824653289412807103182460,1.066526640026640026640026640026640026640,8394174.007621004907404649494618279882275
M0_BASELINE,0.25,2024-07-08 06:00:00,8394174.007621004907404649494618279882275,20985.43501905251226851162373654569970569,40,97400.76827604927559617519961838963231966,1.160337731712731712731712731712731712732,8491574.775897054183000824694236669514595
M0_BASELINE,0.25,2024-07-15 06:00:00,8491574.775897054183000824694236669514595,21228.93693974263545750206173559167378649,30,-137994.3734872093397908293829938131851065,-1.625073995448995448995448995448995448996,8353580.402409844843209995311242856329488
M0_BASELINE,0.25,2024-07-22 06:00:00,8353580.402409844843209995311242856329488,20883.95100602461210802498827810714082372,35,-66885.93905400407868409354886165734005155,-0.8006858835608835608835608835608835608827,8286694.463355840764525901762381198989436
M0_BASELINE,0.25,2024-07-29 06:00:00,8286694.463355840764525901762381198989436,20716.73615838960191131475440595299747359,13,-11929.71032605452544748170087096839795898,-0.1439622322122322122322122322122322122322,8274764.753029786239078420061510230591477
M0_BASELINE,0.25,2024-08-05 06:00:00,8274764.753029786239078420061510230591477,20686.91188257446559769605015377557647869,28,164634.7709622697678349963299473510537390,1.989600621600621600621600621600621600620,8439399.523992056006913416391457581645216
M0_BASELINE,0.25,2024-08-12 06:00:00,8439399.523992056006913416391457581645216,21098.49880998014001728354097864395411304,19,30264.76726217203463417634574806609372051,0.3586128038628038628038628038628038628038,8469664.291254228041547592737205647738937
M0_BASELINE,0.25,2024-08-19 06:00:00,8469664.291254228041547592737205647738937,21174.16072813557010386898184301411934734,23,28113.05471102327925618583154488030067304,0.3319264346764346764346764346764346764346,8497777.345965251320803778568750528039610
M0_BASELINE,0.25,2024-08-26 06:00:00,8497777.345965251320803778568750528039610,21244.44336491312830200944642187632009902,21,16563.90678752192463630371296113783570737,0.1949204611178295388821704611178295388822,8514341.252752773245440082281711665875317
M0_BASELINE,0.25,2024-09-02 06:00:00,8514341.252752773245440082281711665875317,21285.85313188193311360020570427916468829,24,97230.59686908341115756766374673786035368,1.141962648462648462648462648462648462646,8611571.849621856656597649945458403735671
M0_BASELINE,0.25,2024-09-09 06:00:00,8611571.849621856656597649945458403735671,21528.92962405464164149412486364600933918,42,83263.88091166765744515875281490812366505,0.9668836580086580086580086580086580086580,8694835.730533524314042808698273311859336
M0_BASELINE,0.25,2024-09-16 06:00:00,8694835.730533524314042808698273311859336,21737.08932633381078510702174568327964834,18,200720.9970338875093344659390636461444494,2.308508214008214008214008214008214008215,8895556.727567411823377274637336958003785
M0_BASELINE,0.25,2024-09-23 06:00:00,8895556.727567411823377274637336958003785,22238.89181891852955844318659334239500946,33,-82983.37264835500848679404156328080528801,-0.9328631719158034947508631719158034947510,8812573.354919056814890480595773677198497
M0_BASELINE,0.25,2024-09-30 06:00:00,8812573.354919056814890480595773677198497,22031.43338729764203722620148943419299624,16,391403.5651682498149806054802191865826056,4.441421925296925296925296925296925296925,9203976.920087306629871086075992863781103
M0_BASELINE,0.25,2024-10-07 06:00:00,9203976.920087306629871086075992863781103,23009.94230021826657467771518998215945276,18,-127052.9734363174361350997472497830379866,-1.380413863913863913863913863913863913865,9076923.946650989193735986328743080743116
M0_BASELINE,0.25,2024-10-14 06:00:00,9076923.946650989193735986328743080743116,22692.30986662747298433996582185770185779,20,-5656.939201664584727446888873488552193726,-0.06232220557220557220557220557220557220542,9071267.007449324609008539439869592190922
M0_BASELINE,0.25,2024-10-21 06:00:00,9071267.007449324609008539439869592190922,22678.1675186233115225213485996739804773,23,275743.4637843531797037227080284818436614,3.039745865245865245865245865245865245864,9347010.471233677788712262147898074034583
M0_BASELINE,0.25,2024-10-28 06:00:00,9347010.471233677788712262147898074034583,23367.52617808419447178065536974518508646,15,36677.75159920047465841269010093177549211,0.3924008827429880061459008827429880061459,9383688.222832878263370674837999005810075
M0_BASELINE,0.25,2024-11-04 06:00:00,9383688.222832878263370674837999005810075,23459.22055708219565842668709499751452519,23,158744.9233790398532371167513762938305264,1.691711399711399711399711399711399711400,9542433.146211918116607791589375299640601
M0_BASELINE,0.25,2024-11-11 06:00:00,9542433.146211918116607791589375299640601,23856.0828655297952915194789734382491015,43,-64937.83446055445631810322343622046833086,-0.6805165251415251415251415251415251415255,9477495.311751363660289688365939079172270
M0_BASELINE,0.25,2024-11-18 06:00:00,9477495.311751363660289688365939079172270,23693.73827937840915072422091484769793068,28,99002.95330154390972429817764792549692790,1.044610944610944610944610944610944610945,9576498.265052907570013986543587004669198
M0_BASELINE,0.25,2024-11-25 06:00:00,9576498.265052907570013986543587004669198,23941.245662632268925034966358967511673,35,32260.40291384656560031144016207424336944,0.3368705556139766666082455556139766666082,9608758.667966754135614297983749078912567
M0_BASELINE,0.25,2024-12-02 06:00:00,9608758.667966754135614297983749078912567,24021.89666991688533903574495937269728142,23,-98338.03763272927537855931855382954380389,-1.023420829170829170829170829170829170829,9510420.630334024860235738665195249368763
M0_BASELINE,0.25,2024-12-09 06:00:00,9510420.630334024860235738665195249368763,23776.05157583506215058934666298812342191,35,356683.0698846765727986955024383610209545,3.750444735819735819735819735819735819735,9867103.700218701433034434167633610389718
M0_BASELINE,0.25,2024-12-16 06:00:00,9867103.700218701433034434167633610389718,24667.7592505467535825860854190840259743,20,190823.2606127020963138661651890299537604,1.933933871683871683871683871683871683875,10057926.96083140352934830033282264034348
M0_BASELINE,0.25,2024-12-23 06:00:00,10057926.96083140352934830033282264034348,25144.8174020785088233707508320566008587,14,51426.82863893173909823282759909625304353,0.5113064435564435564435564435564435564434,10109353.78947033526844653316042173659652
M0_BASELINE,0.25,2025-01-06 06:00:00,10109353.78947033526844653316042173659652,25273.3844736758381711163329010543414913,29,175835.2452255662724493481968546677902362,1.739332195582195582195582195582195582195,10285189.03469590154089588135727640438676
M0_BASELINE,0.25,2025-01-13 06:00:00,10285189.03469590154089588135727640438676,25712.9725867397538522397033931910109669,32,88784.2870825542740627567204621486918502,0.8632246503496503496503496503496503496512,10373973.32177845581495863807773855307861
M0_BASELINE,0.25,2025-01-20 06:00:00,10373973.32177845581495863807773855307861,25934.93330444613953739659519434638269652,24,249698.9268013160858507185967183307785551,2.406974830724830724830724830724830724830,10623672.24857977190080935667445688385717
M0_BASELINE,0.25,2025-01-27 06:00:00,10623672.24857977190080935667445688385717,26559.18062144942975202339168614220964292,26,-188048.5042373697234463350281732011241497,-1.770089474122368859210964474122368859210,10435623.74434240217736302164628368273302
M0_BASELINE,0.25,2025-02-03 06:00:00,10435623.74434240217736302164628368273302,26089.05936085600544340755411570920683255,20,-29500.11192782853119895895171312549012507,-0.2826866189366189366189366189366189366192,10406123.63241457364616406269457055724289
M0_BASELINE,0.25,2025-02-10 06:00:00,10406123.63241457364616406269457055724289,26015.30908103643411541015673642639310722,36,39150.55241151824017153217645885913628529,0.3762260933510933510933510933510933510932,10445274.18482609188633559487102941637918
M0_BASELINE,0.25,2025-02-17 06:00:00,10445274.18482609188633559487102941637918,26113.18546206522971583898717757354094795,23,103221.9235617966322062090168504636551124,0.9882165057165057165057165057165057165057,10548496.10838788851854180388787988003429
M0_BASELINE,0.25,2025-02-24 06:00:00,10548496.10838788851854180388787988003429,26371.24027096972129635450971969970008572,29,-7679.096533822654013621167085544411605238,-0.07279802215328531118004802215328531118003,10540817.01185406586452818272079433562268
M0_BASELINE,0.25,2025-03-03 06:00:00,10540817.01185406586452818272079433562268,26352.0425296351646613204568019858390567,24,-43018.30100377992031429157915138083706284,-0.4081116383616383616383616383616383616381,10497798.71085028594421389114164295478562
M0_BASELINE,0.25,2025-03-10 06:00:00,10497798.71085028594421389114164295478562,26244.49677712571486053472785410738696405,43,-58855.15280333295660550537463518218111087,-0.5606428016428016428016428016428016428014,10438943.55804695298760838576700777260451
M0_BASELINE,0.25,2025-03-17 06:00:00,10438943.55804695298760838576700777260451,26097.35889511738246902096441751943151128,21,157860.8614280343191074090743979758322167,1.512230241980241980241980241980241980241,10596804.41947498730671579484140574843673
M0_BASELINE,0.25,2025-03-24 06:00:00,10596804.41947498730671579484140574843673,26492.01104868746826678948710351437109182,36,393355.7511935424149938444483126739081114,3.712022376015797068428647376015797068428,10990160.17066852972170963928971842234484
M0_BASELINE,0.25,2025-03-31 06:00:00,10990160.17066852972170963928971842234484,27475.4004266713243042740982242960558621,20,330179.4290146947141084072784595906654600,3.004318625818625818625818625818625818625,11320339.59968322443581804656817801301030
M0_BASELINE,0.25,2025-04-07 06:00:00,11320339.59968322443581804656817801301030,28300.84899920806108954511642044503252575,36,670218.1489017777308098838495859327243383,5.920477411477411477411477411477411477416,11990557.74858500216662793041776394573464
M0_BASELINE,0.25,2025-04-14 06:00:00,11990557.74858500216662793041776394573464,29976.3943714625054165698260444098643366,35,186561.0933340470128952691160579370251202,1.555900044400044400044400044400044400044,12177118.84191904917952319953382188275976
M0_BASELINE,0.25,2025-04-21 06:00:00,12177118.84191904917952319953382188275976,30442.7971047976229488079988345547068994,28,4273.789910366128407252673963592109821641,0.03509688922188922188922188922188922188930,12181392.63182941530793045220778547486958
M0_BASELINE,0.25,2025-04-28 06:00:00,12181392.63182941530793045220778547486958,30453.48157957353826982613051946368717395,19,-202747.3210702872543613538196349381530930,-1.664401823322875954454901823322875954456,11978645.31075912805356909838815053671649
M0_BASELINE,0.25,2025-05-05 06:00:00,11978645.31075912805356909838815053671649,29946.61327689782013392274597037634179122,26,-165477.6819700943587763592111961250707965,-1.381439033189033189033189033189033189034,11813167.62878903369479273917695441164569
M0_BASELINE,0.25,2025-05-12 06:00:00,11813167.62878903369479273917695441164569,29532.91907197258423698184794238602911422,39,666995.4928833460353126447959484401922836,5.646203574203574203574203574203574203573,12480163.12167237973010538397290285183797
M0_BASELINE,0.25,2025-05-19 06:00:00,12480163.12167237973010538397290285183797,31200.40780418094932526345993225712959492,29,104503.9390763992717551165817009802299776,0.8373603618603618603618603618603618603619,12584667.06074877900186050055460383206795
M0_BASELINE,0.25,2025-05-26 06:00:00,12584667.06074877900186050055460383206795,31461.66765187194750465125138650958016988,31,-72579.61819568478792933745434298446682689,-0.5767305391976444608023555391976444608025,12512087.44255309421393116310026084760112
M0_BASELINE,0.25,2025-06-02 06:00:00,12512087.44255309421393116310026084760112,31280.2186063827355348279077506521190028,23,-193092.8588993553747809138862839424762189,-1.543250555000555000555000555000555000555,12318994.58365373883915024921397690512490
M0_BASELINE,0.25,2025-06-09 06:00:00,12318994.58365373883915024921397690512490,30797.48645913434709787562303494226281225,43,139083.2299006711809129027497673911341980,1.129014457764457764457764457764457764458,12458077.81355441002006315196374429625910
M0_BASELINE,0.25,2025-06-16 06:00:00,12458077.81355441002006315196374429625910,31145.19453388602505015787990936074064775,21,85902.10761459101099004795551116510930033,0.6895293872793872793872793872793872793868,12543979.92116900103105319991925546136840
M0_BASELINE,0.25,2025-06-23 06:00:00,12543979.92116900103105319991925546136840,31359.949802922502577632999798138653421,35,70884.32039486778599041675810096754588221,0.5650863668495247442615863668495247442612,12614864.24156386881704361667735642891428
M0_BASELINE,0.25,2025-06-30 06:00:00,12614864.24156386881704361667735642891428,31537.1606039096720426090416933910722857,20,168289.8678427913989015876482935911266483,1.334060078810078810078810078810078810078,12783154.10940666021594520432565002004093
M0_BASELINE,0.25,2025-07-07 06:00:00,12783154.10940666021594520432565002004093,31957.88527351665053986301081412505010232,40,227395.2436337622313439992341400679732251,1.778866480741480741480741480741480741482,13010549.35304042244728920355979008801416
M0_BASELINE,0.25,2025-07-14 06:00:00,13010549.35304042244728920355979008801416,32526.3733826010561182230088994752200354,30,-110207.4602431884010691004898564374491436,-0.8470623126873126873126873126873126873121,12900341.89279723404622010306993365056502
M0_BASELINE,0.25,2025-07-21 06:00:00,12900341.89279723404622010306993365056502,32250.85473199308511555025767483412641255,31,252349.2471474293622741553004424981843536,1.956143870018870018870018870018870018871,13152691.13994466340849425837037614874937
M0_BASELINE,0.25,2025-07-28 06:00:00,13152691.13994466340849425837037614874937,32881.72784986165852123564592594037187342,17,-15324.97060160341585437377475803676420804,-0.1165158554895397000660158554895397000659,13137366.16934305999263988459561811198516
M0_BASELINE,0.25,2025-08-04 06:00:00,13137366.16934305999263988459561811198516,32843.4154233576499815997114890452799629,26,-32995.39779049988075860969155034695702767,-0.2511568709068709068709068709068709068710,13104370.77155256011188127490406776502813
M0_BASELINE,0.25,2025-08-11 06:00:00,13104370.77155256011188127490406776502813,32760.92692888140027970318726016941257032,19,-24093.73988363350491293139307162760777014,-0.1838603341103341103341103341103341103341,13080277.03166892660696834351099613742036
M0_BASELINE,0.25,2025-08-18 06:00:00,13080277.03166892660696834351099613742036,32700.6925791723165174208587774903435509,22,-31280.30139065956324732084093162816003700,-0.2391409701409701409701409701409701409703,13048996.73027826704372102267006450926032
M0_BASELINE,0.25,2025-08-25 06:00:00,13048996.73027826704372102267006450926032,32622.4918256956676093025566751612731508,22,-99429.47116886481272424923818698565295315,-0.7619702359044464307622202359044464307618,12949567.25910940223099677343187752360737
M0_BASELINE,0.25,2025-09-01 06:00:00,12949567.25910940223099677343187752360737,32373.91814777350557749193357969380901842,22,-7411.223198648340072702269272870670903437,-0.05723143523143523143523143523143523143518,12942156.03591075389092407116260465293647
M0_BASELINE,0.25,2025-09-08 06:00:00,12942156.03591075389092407116260465293647,32355.39008977688472731017790651163234118,37,106653.3858866816658416993275538393817609,0.8240774225774225774225774225774225774220,13048809.42179743555676577049015849231823
M0_BASELINE,0.25,2025-09-15 06:00:00,13048809.42179743555676577049015849231823,32622.02355449358889191442622539623079558,22,10709.51630382351475486962718081217884346,0.08207274669774669774669774669774669774657,13059518.93810125907152064011733930449707
M0_BASELINE,0.25,2025-09-22 06:00:00,13059518.93810125907152064011733930449707,32648.79734525314767880160029334826124268,32,90917.21445904483878476433188771179080581,0.6961758307481991692518008307481991692518,13150436.15256030391030540444922701628788
M0_BASELINE,0.25,2025-09-29 06:00:00,13150436.15256030391030540444922701628788,32876.0903814007597757635111230675407197,15,52614.30897689491336748512692875363308833,0.4000955433455433455433455433455433455434,13203050.46153719882367288957615576992097
M0_BASELINE,0.25,2025-10-06 06:00:00,13203050.46153719882367288957615576992097,33007.62615384299705918222394038942480242,22,279671.7368463760806650360250185833304196,2.118235764235764235764235764235764235764,13482722.19838357490433792560117435325139
M0_BASELINE,0.25,2025-10-13 06:00:00,13482722.19838357490433792560117435325139,33706.80549595893726084481400293588312848,17,54324.68111068994109871935447691663873929,0.4029207181707181707181707181707181707182,13537046.87949426484543664495565126989013
M0_BASELINE,0.25,2025-10-20 06:00:00,13537046.87949426484543664495565126989013,33842.61719873566211359161238912817472532,24,-207147.7823682135428514424433416024672304,-1.530228743478743478743478743478743478743,13329899.09712605130258520251230966742290
M0_BASELINE,0.25,2025-10-27 06:00:00,13329899.09712605130258520251230966742290,33324.74774281512825646300628077416855725,18,262216.6508823360017388081743016192759980,1.967131551197340671024881551197340671026,13592115.74800838730432401068661128669890
M0_BASELINE,0.25,2025-11-03 06:00:00,13592115.74800838730432401068661128669890,33980.28937002096826081002671652821674725,21,309589.4225660201818218006692900380906810,2.277713258963258963258963258963258963260,13901705.17057440748614581135590132478958
M0_BASELINE,0.25,2025-11-10 06:00:00,13901705.17057440748614581135590132478958,34754.26292643601871536452838975331197395,44,116365.1748315544777701891172878114388780,0.8370568459318459318459318459318459318434,14018070.34540596196391600047318913622846
M0_BASELINE,0.25,2025-11-17 06:00:00,14018070.34540596196391600047318913622846,35045.17586351490490979000118297284057115,28,109563.4499672313635173493511975534377996,0.7815872460872460872460872460872460872465,14127633.79537319332743334982438668966626
M0_BASELINE,0.25,2025-11-24 06:00:00,14127633.79537319332743334982438668966626,35319.08448843298331858337456096672416565,33,112220.2955306734847165639584257608131415,0.7943318545489598121177068545489598121191,14239854.09090386681214991378281245047940
M0_BASELINE,0.25,2025-12-01 06:00:00,14239854.09090386681214991378281245047940,35599.6352272596670303747844570311261985,22,-28822.61300433142239396292365518287521096,-0.2024080641580641580641580641580641580638,14211031.47789953538975595085915726760419
M0_BASELINE,0.25,2025-12-08 06:00:00,14211031.47789953538975595085915726760419,35527.57869474883847438987714789316901048,31,-14176.80724749634105134991328019978166043,-0.09975917138417138417138417138417138417132,14196854.67065203904870460094587706782253
M0_BASELINE,0.25,2025-12-15 06:00:00,14196854.67065203904870460094587706782253,35492.13667663009762176150236469266955632,25,172962.4165205420333597310703051479159460,1.218315046065046065046065046065046065046,14369817.08717258108206433201618221573848
M0_BASELINE,0.25,2025-12-22 06:00:00,14369817.08717258108206433201618221573848,35924.5427179314527051608300404555393462,18,128873.5288963453771951115734366173732856,0.8968348595848595848595848595848595848600,14498690.61606892645925944358961883311177
M0_BASELINE,0.25,2026-01-05 06:00:00,14498690.61606892645925944358961883311177,36246.72654017231614814860897404708277942,24,73562.87233195314286554308034565285149808,0.5073759712509712509712509712509712509714,14572253.48840087960212498666996448596327
M0_BASELINE,0.25,2026-01-12 06:00:00,14572253.48840087960212498666996448596327,36430.63372100219900531246667491121490818,36,65542.71343042592328517309595109658454446,0.4497774725274725274725274725274725274721,14637796.20183130552541015976591558254781
M0_BASELINE,0.25,2026-01-19 06:00:00,14637796.20183130552541015976591558254781,36594.49050457826381352539941478895636952,23,50379.56074318999937935672023649898713218,0.3441744921744921744921744921744921744924,14688175.76257449552478951648615208153494
M0_BASELINE,0.25,2026-01-26 06:00:00,14688175.76257449552478951648615208153494,36720.43940643623881197379121538020383735,27,426.19198041326882046966994158522600382,0.002901599131862289757026599131862289757448,14688601.95455490879360998615609366676094
M0_BASELINE,0.25,2026-02-02 06:00:00,14688601.95455490879360998615609366676094,36721.50488638727198402496539023416690235,17,-83197.78467869645997501374945046292931743,-0.5664105061605061605061605061605061605082,14605404.16987621233363497240664320383162
M0_BASELINE,0.25,2026-02-09 06:00:00,14605404.16987621233363497240664320383162,36513.51042469053083408743101660800957905,37,2767.358509256887216035989033043824628352,0.01894749694749694749694749694749694749719,14608171.52838546922085100839567624765625
M0_BASELINE,0.25,2026-02-16 06:00:00,14608171.52838546922085100839567624765625,36520.42882096367305212752098919061914062,26,54838.99727438898522183490182618124439107,0.3753994616494616494616494616494616494615,14663010.52565985820607284329750242890064
M0_BASELINE,0.25,2026-02-23 06:00:00,14663010.52565985820607284329750242890064,36657.5263141496455151821082437560722516,27,-48611.36872981397263194440430843981809582,-0.3315237934580039843197737934580039843192,14614399.15693004423344089889319398908254
M0_BASELINE,0.25,2026-03-02 06:00:00,14614399.15693004423344089889319398908254,36535.99789232511058360224723298497270635,25,70292.51031595450328066894075655790779887,0.4809811854811854811854811854811854811862,14684691.66724599873672156783395054699034
M0_BASELINE,0.25,2026-03-09 06:00:00,14684691.66724599873672156783395054699034,36711.72916811499684180391958487636747585,44,617028.4454247755543115659379419350466410,4.201848151848151848151848151848151848155,15301720.11267077429103313377189248203698
M0_BASELINE,0.25,2026-03-16 06:00:00,15301720.11267077429103313377189248203698,38254.30028167693572758283442973120509245,19,114321.5857509498919194447613017237080873,0.7471159118659118659118659118659118659128,15416041.69842172418295257853319420574507
M0_BASELINE,0.25,2026-03-23 06:00:00,15416041.69842172418295257853319420574507,38540.10424605431045738144633298551436268,36,-128736.7515407893281504488018714324860787,-0.8350830521817363922627080521817363922636,15287304.94688093485480212973132277325899
M0_BASELINE,0.25,2026-03-30 06:00:00,15287304.94688093485480212973132277325899,38218.26236720233713700532432830693314748,17,-159289.5877342655226194721051444577110785,-1.041972985347985347985347985347985347986,15128015.35914666933218265762617831554791
M0_BASELINE,0.25,2026-04-06 06:00:00,15128015.35914666933218265762617831554791,37820.03839786667333045664406544578886978,38,-123688.7899530665599961733685014579622390,-0.8176141219891219891219891219891219891224,15004326.56919360277218648425767685758567
M0_BASELINE,0.25,2026-04-13 06:00:00,15004326.56919360277218648425767685758567,37510.81642298400693046621064419214396418,35,488998.8618828043275671227628248872472220,3.259052378177378177378177378177378177378,15493325.43107640709975360702050174483289
M0_BASELINE,0.25,2026-04-20 06:00:00,15493325.43107640709975360702050174483289,38733.31357769101774938401755125436208222,32,40317.94851149534188113096135554822061114,0.2602278554778554778554778554778554778555,15533643.37958790244163473798185729305350
M0_BASELINE,0.25,2026-04-27 06:00:00,15533643.37958790244163473798185729305350,38834.10844896975610408684495464323263375,16,-14766.23408450408844226867306908459160327,-0.09505969542153752680068469542153752680068,15518877.14550339835319246930878820846190
M0_BASELINE,0.25,2026-05-04 06:00:00,15518877.14550339835319246930878820846190,38797.19286375849588298117327197052115475,27,-186074.4677947890931774668986333017685947,-1.199020174270174270174270174270174270176,15332802.67770860926001500241015490669331
M0_BASELINE,0.25,2026-05-11 06:00:00,15332802.67770860926001500241015490669331,38332.00669427152315003750602538726673328,43,41488.66595417272403838900458809763402660,0.2705876207126207126207126207126207126199,15374291.34366278198405339141474300432734
M0_BASELINE,0.25,2026-05-18 06:00:00,15374291.34366278198405339141474300432734,38435.72835915695496013347853685751081835,28,143981.6932656109079395168654682192032703,0.9365094627594627594627594627594627594637,15518273.03692839289199290828021122353061
M0_BASELINE,0.25,2026-05-25 06:00:00,15518273.03692839289199290828021122353061,38795.68259232098222998227070052805882652,35,-84500.07174215101937054940589560242013454,-0.5445198157106051842893948157106051842896,15433772.96518624187262235887431562111048
M0_BASELINE,0.25,2026-06-01 06:00:00,15433772.96518624187262235887431562111048,38584.4324129656046815558971857890527762,22,-184837.5049960098656778169350974769076535,-1.197617105117105117105117105117105117105,15248935.46019023200694454193921814420283
M0_BASELINE,0.25,2026-06-08 06:00:00,15248935.46019023200694454193921814420283,38122.33865047558001736135484804536050708,37,-205748.0982039953607429463777279548734480,-1.349262043512043512043512043512043512044,15043187.36198623664620159556149018932938
M0_BASELINE,0.25,2026-06-15 06:00:00,15043187.36198623664620159556149018932938,37607.96840496559161550398890372547332345,21,12023.78597055999566861178404877165461224,0.07992844655344655344655344655344655344650,15055211.14795679664187020734553896098399
M0_BASELINE,0.25,2026-06-22 06:00:00,15055211.14795679664187020734553896098399,37638.02786989199160467551836384740245998,34,2387.599876788511630079920876723042469410,0.01585895975369659580185895975369659580177,15057598.74783358515350028726641568402646
M0_BASELINE,0.25,2026-06-29 06:00:00,15057598.74783358515350028726641568402646,37643.99686958396288375071816603921006615,22,84482.94006477362806743043404058864185238,0.5610651570651570651570651570651570651574,15142081.68789835878156771770045627266831
M0_BASELINE,0.25,2026-07-06 06:00:00,15142081.68789835878156771770045627266831,37855.20421974589695391929425114068167078,38,144123.7693055366684792529294830710766248,0.9518094821844821844821844821844821844820,15286205.45720389545004697062993934374493
M0_BASELINE,0.25,2026-07-13 06:00:00,15286205.45720389545004697062993934374493,38215.51364300973862511742657484835936232,35,-140842.8322500186083176237083454467773194,-0.9213721001221001221001221001221001220998,15145362.62495387684172934692159389696761
M0_BASELINE,0.25,2026-07-20 06:00:00,15145362.62495387684172934692159389696761,37863.40656238469210432336730398474241902,31,14979.30832444551640382926741863236547988,0.09890359640359640359640359640359640359642,15160341.93327832235813317618901252933309
M0_BASELINE,0.25,2026-07-27 06:00:00,15160341.93327832235813317618901252933309,37900.85483319580589533294047253132333272,24,-161809.3374139471744812909154535514594786,-1.067319840977735714577819840977735714578,14998532.59586437518365188527355897787361
M0_BASELINE,0.25,2026-08-03 06:00:00,14998532.59586437518365188527355897787361,37496.33148966093795912971318389744468402,23,-12041.78307938933459477101180079534586046,-0.08028640803640803640803640803640803640775,14986490.81278498584905711426175818252775
M0_BASELINE,0.25,2026-08-10 06:00:00,14986490.81278498584905711426175818252775,37466.22703196246462264278565439545631938,20,215252.3781938486273930309752133270781146,1.436309412809412809412809412809412809413,15201743.19097883447645014523697150960586
M0_BASELINE,0.25,2026-08-17 06:00:00,15201743.19097883447645014523697150960586,38004.35797744708619112536309242877401465,21,6096.330992749000646105012095856484965261,0.04010284160284160284160284160284160284150,15207839.52197158347709625024906736609083
M0_BASELINE,0.25,2026-08-24 06:00:00,15207839.52197158347709625024906736609083,38019.59880492895869274062562266841522708,22,50293.88414469071080093557388566223356796,0.3307102502760397497239602502760397497240,15258133.40611627418789718582295302832440
M0_BASELINE,0.25,2026-08-31 06:00:00,15258133.40611627418789718582295302832440,38145.333515290685469742964557382570811,20,113564.7296264090849117080346371975199874,0.7442897935397935397935397935397935397943,15371698.13574268327280889385759022584439
M0_BASELINE,0.25,2026-09-07 06:00:00,15371698.13574268327280889385759022584439,38429.24533935670818202223464397556461098,13,-170951.3482993190193521820041656803939199,-1.112117521367521367521367521367521367521,15200746.78744336425345671185342454545047
